Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13173229,2020/12/1 11:53,2020/12/1 11:42,38264,41634864,0,1088,36,,https://sra-download.ncbi.nlm.nih.gov/traces/sra77/SRR/012864/SRR13173229,SRX9611623,ont43-bar12,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814727,SAMN16968082,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A10_D2,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,B76FBDBDB661D54F8CF4A26830BD696E,7D53D8CAEF3611AE3DB442E8CD990BCB
SRR13173228,2020/12/1 11:44,2020/12/1 11:42,35340,35374996,0,1000,30,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/012864/SRR13173228,SRX9611624,ont44-bar13,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814728,SAMN16968083,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A10_D3,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,F20ECFF4D4F8137631924FA44F0EBA99,2DE77A07F3FDBB2B36F3978541A9D226
SRR13173227,2020/12/1 11:53,2020/12/1 11:42,43213,42591986,0,985,36,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/012864/SRR13173227,SRX9611625,ont44-bar14,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814729,SAMN16968084,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A10_D4,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,1B43CCA1FB06466CB4EE745B3DC54A14,531F29854AA6214CDFE0065D0177E7F9
SRR13173226,2020/12/1 11:44,2020/12/1 11:42,23884,23581244,0,987,20,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/012864/SRR13173226,SRX9611626,ont44-bar15,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814730,SAMN16968085,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A10_D5,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,A2A6F022E8EA731E7033880D9F76F2CD,699225611D8BC46DCE2A03FA2E72E8C8
SRR13173224,2020/12/1 11:47,2020/12/1 11:42,31820,31499721,0,989,27,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/012864/SRR13173224,SRX9611628,ont44-bar16,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814732,SAMN16968086,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A10_D6,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,849C107C715244721824304C05930B2F,E449C0D4F394E275EED151F8D4A18DC9
SRR13173223,2020/12/1 11:46,2020/12/1 11:42,34943,34875145,0,998,30,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/012864/SRR13173223,SRX9611629,ont44-bar17,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814733,SAMN16968087,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A10_D7,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,EABD4C04CDF08F114454FE770BA5114A,973E4B8640A7AC1F0604683AAAC8CAEE
SRR13173222,2020/12/1 11:49,2020/12/1 11:42,28621,28558450,0,997,24,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/012864/SRR13173222,SRX9611630,ont44-bar18,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814736,SAMN16968088,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A10_D8,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,9D89F844D3C76AE91BD4932814B7B50A,3F2B589C6A352F6DA2AE3E973B67E1B3
SRR13173221,2020/12/1 11:53,2020/12/1 11:42,38791,38809024,0,1000,33,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/012864/SRR13173221,SRX9611631,ont44-bar19,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814734,SAMN16968089,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A11_D2,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,71B2E203659ED34EE9D8631919E7B32B,ECEB9EF8637FA0FC7A3921C4A6F5F0EA
SRR13173220,2020/12/1 11:44,2020/12/1 11:42,23405,23225781,0,992,20,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/012864/SRR13173220,SRX9611632,ont44-bar20,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814735,SAMN16968090,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A11_D3,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,5F99283CCB4719FE7EF34CD3919585B2,A76B470FBCDE29AB8FE4CA3517CE9BD4
SRR13173219,2020/12/1 11:50,2020/12/1 11:42,29880,29723753,0,994,25,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/012864/SRR13173219,SRX9611633,ont44-bar21,AMPLICON,RT-PCR,VIRAL RNA,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP287442,PRJNA669553,,669553,SRS7814737,SAMN16968091,simple,2697049,Severe acute respiratory syndrome coronavirus 2,Ferret_rSARS-CoV-2_A11_D4,,,,,,,no,,,,,"FRIEDRICH-LOEFFLER-INSTITUT, FEDERAL RESEARCH INSTITUTE FOR ANIMAL HEALTH (FLI)",SRA1165653,,public,EA8EDDA8F98F9B2F124940E05AFAC3F0,9DA0B3EC21C782E6AE084FEE7C76462D
